results__bestsellers_date,results__published_date,results__display_name,results__normal_list_ends_at,results__books__rank,results__books__primary_isbn10,results__books__primary_isbn13,results__books__description,results__books__title,results__books__author
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,10,805095152,9.78081E+12,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",BEING MORTAL,Atul Gawande
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,11,316204374,9.78032E+12,"How disadvantages can work in our favor; from the author of ""The Tipping Point"" and ""Outliers.""",DAVID AND GOLIATH,Malcolm Gladwell
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,12,307405729,9.78031E+12,A life with Asperger’s syndrome; first published in 2007.,LOOK ME IN THE EYE,John Elder Robison
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,13,147673075X,9.78148E+12,"The Oscar-winning producer describes the importance of curiosity in his life, and how others can harness its power.",A CURIOUS MIND,Brian Grazer and Charles Fishman
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,14,393240185,9.78039E+12,"A memoir of a career in The New Yorker’s storied copy department, along with grammar advice.",BETWEEN YOU & ME,Mary Norris
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,15,None,9.78055E+12,"A memoir by the ""E News!"" host and reality TV star.",GOING OFF SCRIPT,Giuliana Rancic
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,16,1501104837,9.7815E+12,The daughter of Jenni Rivera discusses her father's abuse and her estrangement from her mother.,FORGIVENESS,Chiquis Rivera
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,17,385347405,9.78039E+12,"How Jobs, who started out as a brash young genius, developed a more mature management style.",BECOMING STEVE JOBS,Brent Schlender and Rick Tetzeli
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,18,62268341,9.78006E+12,"A humorous miscellany from the comedian and actress, the “S.N.L.” and “Parks and Recreation” alumna. Originally published in 2014.",YES PLEASE,Amy Poehler
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,19,,9.7807E+12,"A memoir by the actor, a co-star in the television series, ""Two and A Half Men.""",SO THAT HAPPENED,Jon Cryer
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,20,802123414,9.7808E+12,"A grief-stricken British woman decides to raise a goshawk, a fierce bird that is notoriously difficult to tame.",H IS FOR HAWK,Helen Macdonald
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
4/11/2015,4/26/2015,,,,,,,,
12/10/2016,12/25/2016,Combined Print & E-Book Nonfiction,15,1,1627790624,9.78163E+12,The host of “The O’Reilly Factor” recounts the final years of World War II.,KILLING THE RISING SUN,Bill O'Reilly and Martin Dugard
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,2,393254593,9.78039E+12,How the psychologists Daniel Kahneman and Amos Tversky upended assumptions about the decision-making process and invented the field of behavioral economics.,THE UNDOING PROJECT,Michael Lewis
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,3,718079183,9.78072E+12,The couple who star in the HGTV show “Fixer Upper.”,THE MAGNOLIA STORY,Chip Gaines and Joanna Gaines with Mark Dagostino
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,4,62300547,9.78006E+12,A Yale Law School graduate looks at the struggles of the white working class through the story of his own childhood in the Rust Belt.,HILLBILLY ELEGY,J.D. Vance
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,5,1501141511,9.7815E+12,The singer-songwriter's autobiography.,BORN TO RUN,Bruce Springsteen
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,6,62494600,9.78006E+12,The anchor of Fox News’s “The Kelly File” discusses the personal and professional challenges she has faced.,SETTLE FOR MORE,Megyn Kelly
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,7,425285170,9.78043E+12,Essays by the star of “Gilmore Girls” (both the original and the mini-series) and “Parenthood.”,TALKING AS FAST AS I CAN,Lauren Graham
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,8,62645358,9.78006E+12,An eyewitness account of Pearl Harbor by a 94-year-old veteran.,ALL THE GALLANT MEN,Donald Stratton with Ken Gire
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,9,735289867,9.78074E+12,The Heisman Trophy winner writes about overcoming obstacles.,SHAKEN,Tim Tebow
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,10,374273537,9.78037E+12,"How the accelerating pace of technology, globalization and climate change are reshaping the world, and what we can do about it.",THANK YOU FOR BEING LATE,Thomas L Friedman
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,11,1455539740,9.78146E+12,"The libretto of the Grammy-, Tony- and Pulitzer Prize-winning musical, annotated by its creator, along with backstage photos and interviews.",HAMILTON: THE REVOLUTION,Lin-Manuel Miranda and Jeremy McCarter
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,12,399588175,9.7804E+12,"A memoir about growing up in South Africa by the comedian, now the host of “The Daily Show,” whose parents had an illegal (under apartheid) interracial relationship.",BORN A CRIME,Trevor Noah
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,13,143034758,9.78014E+12,A biography of the first Treasury secretary. Originally published in 2004 and the basis of the Broadway musical.,ALEXANDER HAMILTON,Ron Chernow
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,14,1250132924,9.78125E+12,The Vermont senator and former candidate for the Democratic nomination for president delivers his message of social and economic justice.,OUR REVOLUTION,Bernie Sanders
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,15,399185046,9.7804E+12,A discussion between two spiritual leaders about how to find joy in the face of suffering.,THE BOOK OF JOY,the Dalai Lama and Desmond Tutu with Douglas Abrams
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,16,1455565385,9.78146E+12,"An oral history of the show, based on extensive interviews with Jon Stewart and others.",THE DAILY SHOW (THE BOOK),Chris Smith
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,17,1501117203,9.7815E+12,Autobiographical essays by the young actress.,SCRAPPY LITTLE NOBODY,Anna Kendrick
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,18,143129430,9.78014E+12,"The war against the Barbary pirates in 1801. Co-written by one of the hosts of ""Fox & Friends.""",THOMAS JEFFERSON AND THE TRIPOLI PIRATES,Brian Kilmeade and Don Yaeger
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,19,081298840X,9.78081E+12,A memoir by a physician who received a diagnosis of Stage IV lung cancer at the age of 36.,WHEN BREATH BECOMES AIR,Paul Kalanithi
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,20,1501135910,9.7815E+12,"A memoir by the co-founder of Nike, Inc.",SHOE DOG,Phil Knight
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
12/10/2016,12/25/2016,,,,,,,,
10/4/2014,10/19/2014,Combined Print & E-Book Nonfiction,15,1,080509668X,9.78081E+12,The host of “The O’Reilly Factor” recounts the strange death of Gen. George S. Patton in December 1945.,KILLING PATTON,Bill O'Reilly and Martin Dugard
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,2,081299499X,9.78081E+12,A collection of revealing and often humorous personal essays from the creator and star of “Girls.”,NOT THAT KIND OF GIRL,Lena Dunham
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,3,None,9.7811E+12,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,THE BOYS IN THE BOAT,Daniel James Brown
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,4,812974492,9.78081E+12,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,UNBROKEN,Laura Hillenbrand
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,5,1594632960,9.78159E+12,A history of innovation focused on the development of six key technologies of modern life; the companion volume to a PBS series.,HOW WE GOT TO NOW,Steven Johnson
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,6,544272994,9.78054E+12,"Scientific (but often humorous) answers to hypothetical questions, based in part on the author’s website, xkcd.com.",WHAT IF?,Randall Munroe
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,7,670025852,9.78067E+12,The Harvard psychologist and linguist updates the rules of writing with a more relaxed approach to grammar.,THE SENSE OF STYLE,Steven Pinker
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,8,1455582271,9.78146E+12,Six C.I.A. contract employees discuss their experience during the attack on the State Department compound and the C.I.A. station called the “annex” in Benghazi in 2012.,13 HOURS,Mitchell Zuckoff with members of the Annex Security Team
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,9,307476073,9.78031E+12,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail during the summer of 1995.",WILD,Cheryl Strayed
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,10,1451673280,9.78145E+12,The life and career of the Confederate general Stonewall Jackson.,REBEL YELL,S C Gwynne
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,11,1621572552,9.78162E+12,"The lawyer and political commentator uses his legal training to evaluate, and affirm, the truthfulness of the Bible.",JESUS ON TRIAL,David Limbaugh
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,12,006208237X,9.78006E+12,A former member of the Navy SEALs discusses his battlefield experiences during the Iraq war. Kyle was shot to death in Texas in February.,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,13,1594206147,9.78159E+12,The elder statesman offers a view of how to build an international order in today’s world.,WORLD ORDER,Henry Kissinger
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,14,307817652,9.78031E+12,"The discovery of the Ebola virus, and the efforts to keep it from spreading; first published in 1994.",THE HOT ZONE,Richard Preston
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,15,307452204,9.78031E+12,Introverts — one-third of the population — are undervalued in American society.,QUIET,Susan Cain
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,16,1451636016,9.78145E+12,The author of “The End of Faith” proposes that spirituality can and should be divorced from religion.,WAKING UP,Sam Harris
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,17,1451697384,9.78145E+12,The author of “The Shock Doctrine” argues that the free market created and is worsening the climate crisis.,THIS CHANGES EVERYTHING,Naomi Klein
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,18,385530269,9.78039E+12,A memoir about a year in a women’s prison; the basis for the Netflix series. Originally published in 2010.,ORANGE IS THE NEW BLACK,Piper Kerman
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,19,385349912,9.78039E+12,"Local and global initiatives that promote social progress, and how individuals can contribute.",A PATH APPEARS,Nicholas Kristof and Sheryl WuDunn
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,20,374227357,9.78037E+12,,POLITICAL ORDER AND POLITICAL DECAY,Francis Fukuyama
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
10/4/2014,10/19/2014,,,,,,,,
5/5/2012,5/20/2012,Combined Print & E-Book Nonfiction,15,1,679405070,9.78068E+12,From 1958 through the Kennedy assassination; the fourth volume of “The Years of Lyndon Johnson.”,THE PASSAGE OF POWER,Robert A Caro
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,2,1451663498,9.78145E+12,A retired C.I.A. official claims the agency’s methods saved American lives after 9/11.,HARD MEASURES,Jose A Rodriguez Jr with Bill Harlow
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,3,679603859,9.78068E+12,"A Times reporter’s account of the science behind how we form, and break, habits.",THE POWER OF HABIT,Charles Duhigg
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,4,307955583,9.78031E+12,The 10-year search for Osama bin Laden.,MANHUNT,Peter L Bergen
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,5,1400069343,9.7814E+12,"The journalist and novelist, now nearly 60, looks back at her experiences and those of her generation.","LOTS OF CANDLES, PLENTY OF CAKE",Anna Quindlen
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,6,849946158,9.78085E+12,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,7,030740885X,9.78031E+12,"William E. Dodd, the U.S. ambassador to Germany, and his daughter, Martha, in 1930s Berlin.",IN THE GARDEN OF BEASTS,Erik Larson
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,8,62112031,9.78006E+12,The musician’s memoir.,MY CROSS TO BEAR,Gregg Allman
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,9,679603751,9.78068E+12,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,UNBROKEN,Laura Hillenbrand
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,10,,9.7811E+12,A blogger recalls her unusual upbringing.,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,11,62030310,9.78006E+12,"The former secretary of state describes her family’s life in Czechoslovakia, where she was born; their exile in London during World War II; their return to their homeland after the war and their final move to the United States in 1948.",PRAGUE WINTER,Madeleine Albright with Bill Woodward
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,12,1451648553,9.78145E+12,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",STEVE JOBS,Walter Isaacson
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,13,805093079,9.78081E+12,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,KILLING LINCOLN,Bill O'Reilly and Martin Dugard
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,14,307460983,9.78031E+12,"America’s path to war has become too easy, with excessive power ceded to the executive branch, the MSNBC host argues.",DRIFT,Rachel Maddow
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,15,1451648472,9.78145E+12,Recollections of the Secret Service agent assigned to guard Jacqueline Kennedy.,MRS. KENNEDY AND ME,Clint Hill
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
5/5/2012,5/20/2012,,,,,,,,
